pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,rule1,rule2,rule3,rule4,rule5,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,count_dictionary_words,count_named_entities,count_number_date_time,count_url,count_elongated,count_mentions,emoji_polarity_score,emoticon_polarity_score,count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,1.0,0.03125,0.0
2.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.047619047619047616,0.047619047619047616,0.0,0.09523809523809523,0.11328571428571428,2.379,0.12304761904761904,2.584,0.12571428571428572,2.64,0.11995238095238096,2.519,0.007952380952380952,0.167,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.06666666666666667,1.0,0.012987012987012988,0.0
1.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07441666666666667,0.893,0.07941666666666666,0.953,0.057416666666666664,0.689,0.07066666666666667,0.8480000000000001,0.0007499999999999999,0.009,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.016129032258064516,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,1.0,0.041666666666666664,0.0
2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0175,0.21000000000000002,0.006083333333333333,0.073,0.0062499999999999995,0.075,0.0085,0.10200000000000001,0.007666666666666666,0.092,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.1,1.0,0.01694915254237288,1.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2954444444444444,2.659,0.3025555555555555,2.723,0.34833333333333333,3.135,0.32855555555555555,2.957,0.0957777777777778,0.8620000000000001,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.25,2.0,0.0425531914893617,0.0
1.0,5.0,5.0,1.0,1.0,2.0,0.0,6.0,0.0,2.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.125,0.09375,0.03125,0.0,0.111375,3.564,0.07334375,2.347,0.12384375,3.963,0.109875,3.516,0.0458125,1.466,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.06896551724137931,2.0,0.0125,1.0
2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14528571428571427,2.034,0.08592857142857142,1.2029999999999998,0.11614285714285713,1.626,0.11485714285714287,1.608,0.003,0.042,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.07692307692307693,1.0,0.014492753623188406,1.0
5.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.1,0.1,0.0,0.0,0.05770000000000001,1.1540000000000001,0.0639,1.278,0.0403,0.806,0.051500000000000004,1.03,0.00735,0.147,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.07142857142857142,1.0,0.010309278350515464,1.0
4.0,4.0,0.0,0.0,3.0,2.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.13895833333333332,3.3349999999999995,0.133125,3.195,0.2278333333333333,5.467999999999999,0.16449999999999998,3.9479999999999995,0.0061666666666666675,0.14800000000000002,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0
0.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.1316111111111111,2.3689999999999998,0.08222222222222222,1.48,0.13716666666666666,2.469,0.11822222222222223,2.128,0.004,0.072,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.11764705882352941,2.0,0.02040816326530612,1.0
0.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.008928571428571428,0.125,0.0,0.0,0.06728571428571428,0.942,0.02564285714285714,0.359,0.0006428571428571428,0.009,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.07692307692307693,1.0,0.012658227848101266,1.0
0.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.080625,1.29,0.00825,0.132,0.0445625,0.713,0.063875,1.022,0.065625,1.05,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.13333333333333333,2.0,0.030303030303030304,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,0.2057142857142857,1.44,0.09857142857142857,0.6900000000000001,0.08771428571428573,0.6140000000000001,0.17557142857142857,1.229,0.1347142857142857,0.943,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,1.0,0.04,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,1.0,0.03333333333333333,0.0
2.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.19616666666666668,2.354,0.14575,1.7489999999999999,0.23925,2.871,0.21991666666666668,2.6390000000000002,0.07858333333333332,0.943,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.09090909090909091,1.0,0.02,1.0
2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.308,0.028545454545454544,0.314,0.0,0.0,0.016636363636363637,0.183,0.0066363636363636356,0.073,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.1,1.0,0.017543859649122806,0.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1714,1.714,0.09290000000000001,0.929,0.10030000000000001,1.0030000000000001,0.1446,1.446,0.06910000000000001,0.6910000000000001,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1111111111111111,1.0,0.017857142857142856,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,1.0,0.043478260869565216,0.0
0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.051000000000000004,0.51,0.0715,0.715,0.1263,1.263,0.0984,0.984,0.1528,1.528,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1111111111111111,1.0,0.01639344262295082,0.0
0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.125,0.0,0.0,0.0075,0.075,0.007000000000000001,0.07,0.0009,0.009,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.02,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.07385714285714286,0.517,0.13899999999999998,0.973,0.22085714285714284,1.5459999999999998,0.23957142857142857,1.677,0.28514285714285714,1.996,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.16666666666666666,1.0,0.03571428571428571,0.0
3.0,2.0,1.0,3.0,1.0,4.0,0.0,6.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.0,0.05927586206896552,1.719,0.06279310344827586,1.8210000000000002,0.06610344827586206,1.917,0.06141379310344828,1.7810000000000001,0.0038620689655172414,0.112,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.04,1.0,0.007575757575757576,1.0
2.0,5.0,2.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.06666666666666667,1.8,0.046,1.242,0.060740740740740734,1.64,0.05770370370370371,1.558,0.00037037037037037035,0.01,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.045454545454545456,1.0,0.008403361344537815,1.0
2.0,2.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.15,0.1,0.05,0.0,0.26495,5.299,0.2319,4.638,0.22400000000000003,4.48,0.2618,5.236,0.08735,1.7469999999999999,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.05555555555555555,1.0,0.00909090909090909,1.0
0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.03245454545454545,0.357,0.06509090909090909,0.716,0.07463636363636363,0.821,0.05363636363636364,0.5900000000000001,0.03263636363636364,0.359,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.018867924528301886,0.0
2.0,1.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.0,0.12857894736842104,2.443,0.09794736842105262,1.8609999999999998,0.17152631578947367,3.2589999999999995,0.15589473684210528,2.962,0.06957894736842106,1.322,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.06666666666666667,1.0,0.011111111111111112,1.0
3.0,2.0,3.0,2.0,1.0,2.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.11538461538461539,0.11538461538461539,0.0,0.0,0.16965384615384613,4.411,0.11607692307692309,3.0180000000000002,0.223,5.798,0.1944615384615385,5.056000000000001,0.11515384615384615,2.9939999999999998,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.08333333333333333,2.0,0.015037593984962405,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.016333333333333335,0.049,0.0,0.0,0.0,0.0,0.010666666666666666,0.032,0.015666666666666666,0.047,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.06666666666666667,0.0
1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.25,0.25,0.0,0.0,0.00725,0.058,0.0205,0.164,0.0,0.0,0.00925,0.074,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.14285714285714285,1.0,0.037037037037037035,1.0
0.0,4.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.07338095238095238,1.541,0.06657142857142857,1.398,0.05038095238095238,1.058,0.06076190476190476,1.276,0.006047619047619047,0.127,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.15789473684210525,3.0,0.034482758620689655,1.0
5.0,6.0,6.0,4.0,2.0,5.0,0.0,9.0,0.0,5.0,0.0,7.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,4.0,2.0,0.0,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.0,0.11442857142857141,6.407999999999999,0.07382142857142858,4.134,0.09207142857142857,5.156,0.09867857142857141,5.525999999999999,0.019625,1.099,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,1.0,0.02040816326530612,2.0,0.0076045627376425855,1.0
1.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.12888888888888891,2.3200000000000003,0.15588888888888888,2.806,0.13827777777777778,2.489,0.15716666666666665,2.8289999999999997,0.05777777777777778,1.04,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.012987012987012988,1.0
1.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0541764705882353,0.921,0.05958823529411766,1.0130000000000001,0.0,0.0,0.037941176470588235,0.645,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.06666666666666667,1.0,0.010526315789473684,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,1.0,0.058823529411764705,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0758,0.379,0.126,0.63,0.1482,0.741,0.1042,0.521,0.059800000000000006,0.29900000000000004,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,0.06896551724137931,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.4,0.4,0.0,0.0,0.15360000000000001,0.768,0.0,0.0,0.1182,0.591,0.1274,0.637,0.1106,0.553,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,1.0,0.030303030303030304,0.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.1465,1.758,0.12616666666666668,1.5140000000000002,0.016,0.192,0.08925,1.071,0.021,0.252,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.09090909090909091,1.0,0.014925373134328358,1.0
5.0,7.0,6.0,2.0,2.0,6.0,0.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.11410909090909092,6.276000000000001,0.11567272727272727,6.362,0.09745454545454546,5.36,0.11043636363636364,6.074,0.01289090909090909,0.709,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,1.0,0.0030959752321981426,1.0
4.0,1.0,2.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.08769230769230771,2.2800000000000002,0.11896153846153847,3.093,0.1401923076923077,3.645,0.11419230769230769,2.969,0.008115384615384616,0.21100000000000002,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.007874015748031496,1.0
4.0,8.0,5.0,0.0,2.0,3.0,0.0,17.0,1.0,1.0,0.0,13.0,5.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,4.0,2.0,0.0,0.08333333333333333,0.05555555555555555,0.027777777777777776,0.0,0.09343055555555554,6.726999999999999,0.07748611111111109,5.578999999999999,0.11331944444444446,8.159,0.10147222222222221,7.305999999999999,0.045736111111111116,3.2930000000000006,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,2.0,0.03389830508474576,2.0,0.0056179775280898875,1.0
5.0,8.0,4.0,3.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,8.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,2.0,0.0,0.09615384615384616,0.057692307692307696,0.038461538461538464,0.0,0.09686538461538463,5.037000000000001,0.10917307692307691,5.677,0.07376923076923078,3.8360000000000003,0.09084615384615385,4.724,0.012211538461538461,0.635,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0.045454545454545456,2.0,0.007246376811594203,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.010636363636363637,0.117,0.007090909090909091,0.078,0.019181818181818182,0.211,0.012,0.132,0.013272727272727271,0.146,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.22727272727272727,0.22727272727272727,0.0,0.0,0.18745454545454543,4.124,0.12177272727272728,2.6790000000000003,0.10518181818181818,2.314,0.1579090909090909,3.4739999999999998,0.06545454545454545,1.44,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.009900990099009901,0.0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.125,0.0,0.125,0.0,0.136625,1.093,0.100125,0.801,0.13375,1.07,0.12387500000000001,0.9910000000000001,0.001125,0.009,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.14285714285714285,1.0,0.024390243902439025,1.0
2.0,5.0,3.0,2.0,3.0,1.0,0.0,11.0,0.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0818421052631579,3.1100000000000003,0.027526315789473687,1.046,0.07328947368421053,2.785,0.08278947368421052,3.146,0.06568421052631579,2.496,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.030303030303030304,2.0,0.009950248756218905,1.0
1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09622222222222224,0.8660000000000001,0.013888888888888888,0.125,0.015666666666666666,0.141,0.061888888888888896,0.557,0.08711111111111111,0.784,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.017241379310344827,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.07142857142857142,0.0
5.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,4.0,2.0,0.0,0.17142857142857143,0.11428571428571428,0.05714285714285714,0.0,0.10577142857142857,3.702,0.09917142857142856,3.4709999999999996,0.14797142857142856,5.178999999999999,0.1329142857142857,4.652,0.05808571428571428,2.033,24.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,1.0,0.037037037037037035,1.0,0.0047169811320754715,1.0
5.0,7.0,7.0,2.0,2.0,5.0,0.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,5.0,1.0,0.0,0.10909090909090909,0.09090909090909091,0.01818181818181818,0.0,0.11410909090909092,6.276000000000001,0.11567272727272727,6.362,0.09745454545454546,5.36,0.11043636363636364,6.074,0.01289090909090909,0.709,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.04325,0.173,0.04325,0.173,0.0,0.0,0.02,0.08,0.0265,0.106,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.14172727272727273,3.1180000000000003,0.09472727272727273,2.084,0.09277272727272728,2.0410000000000004,0.12000000000000001,2.64,0.041545454545454545,0.9139999999999999,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.05263157894736842,1.0,0.008547008547008548,1.0
